,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,player_id,season,player_display_name,team,GP,position,season_type,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,age,status,y/c,y/g,c/g,y/rec,rec/g,y/tgt,catch %,touches,y/touch,rrtd,rb,wrte,receiving_AV,rushing_AV,YearsBack
1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,1511,00-0035551,2019,Tony Brooks-James,pit,3,RB,REG,8,7.0,0,0.0,0.0,0.0,-5.914577050774824,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035432273739623,24.0,DEV,0.875,2.333333333333333,2.6666666666666665,,0.0,,,8,0.875,0,7.616433541924749,23.37075141976665,0.0,0.0368452210044735,5
1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,1512,00-0035551,2020,Tony Brooks-James,atl,1,RB,REG,3,4.0,0,0.0,0.0,0.0,-2.396830150404532,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047393364928909,25.0,DEV,1.3333333333333333,4.0,3.0,,0.0,,,3,1.3333333333333333,0,8.616836248481647,34.88871196801193,0.0,0.022498266967315,4
1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,1513,00-0035567,2020,Craig Reynolds,jax,1,RB,REG,1,4.0,0,0.0,0.0,0.0,-0.1851231850450858,0,1,1,3.0,0,0.0,0.0,1.0,2.0,0.0,-1.1314386145677418,0,3.0,0.0277777777777777,0.0039682539682539,0.0444444444444444,0.0,0.7000000000000001,1,0.027027027027027,0.00418410041841,0.0289855072463768,0.0438878208752685,0.0142180094786729,0.0,0.0,0.0,0.0071090047393364,0.0113744075829383,0.081081081081081,0.0220378532538242,24.0,DEV,4.0,4.0,1.0,3.0,1.0,3.0,100.0,2,3.5,0,7.303217829318029,25.818380777158232,0.0209394815710934,0.019231646686815,4
1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,00-0035567,2021,Craig Reynolds,det,5,RB,REG,55,230.0,0,0.0,0.0,11.0,-7.765414290767796,0,7,8,52.0,0,0.0,0.0,5.0,55.0,3.0,1.50500972365262,0,20.166666666666668,0.2324058587216482,0.0176556644936091,0.3609677532279987,0.0,28.200000000000003,5,0.0473372781065088,0.0042625745950554,0.0956521739130434,0.0744159768358076,0.042833607907743,0.0,0.0517241379310344,0.0441176470588235,0.0214168039538715,0.0342668863261944,0.3076923076923077,0.0784383634905071,25.0,ACT,4.181818181818182,46.0,11.0,7.428571428571429,1.4,6.5,87.5,62,4.548387096774194,0,9.812111964933871,28.247266462197697,0.4082428727165871,1.1965990201138867,3
1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,1515,00-0035567,2022,Craig Reynolds,det,6,RB,REG,23,102.0,0,0.0,0.0,4.0,-4.250259068678133,0,9,10,116.0,0,0.0,0.0,12.0,108.0,5.0,5.997502274305266,0,20.333333333333336,0.3258810379493491,0.0213716323558485,0.5037816995731177,0.0,21.8,6,0.0469483568075117,0.0068886337543053,0.1257275902211874,0.0759334422147119,0.0684365781710914,0.0,0.0641025641025641,0.0568181818181818,0.0342182890855457,0.0547492625368731,0.5446009389671361,0.0534907954150746,26.0,INA,4.434782608695652,17.0,3.8333333333333335,12.88888888888889,1.5,11.6,90.0,32,6.8125,0,14.027665804377408,41.376809285988415,1.121165586819588,0.6566415383416685,2
1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,1516,00-0035567,2023,Craig Reynolds,det,6,RB,REG,41,179.0,1,1.0,1.0,11.0,-4.479686257458525,0,5,5,47.0,0,0.0,0.0,-12.0,59.0,2.0,2.8365457532927394,0,-18.666666666666668,0.1280121804819488,-0.0430803234899314,0.1618620442799712,0.0,26.6,6,0.0217391304347826,-0.0079840319361277,0.0749682337992376,0.0262214701032717,0.0274693161893629,0.0,0.0235294117647058,0.0210526315789473,0.0137346580946814,0.0219754529514903,0.2043478260869565,0.0529543854945202,27.0,ACT,4.365853658536586,29.83333333333333,6.833333333333333,9.4,0.8333333333333334,9.4,100.0,46,4.913043478260869,1,14.416357443771034,41.44156360127756,0.4425706633174381,1.1166282918368735,1
1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,1517,00-0035594,2019,Travis Homer,sea,4,RB,REG,18,114.0,0,0.0,0.0,6.0,3.030236138790545,0,11,13,56.0,0,0.0,0.0,-4.0,60.0,3.0,1.056330195220653,0,-28.0,0.4074410163339382,-0.0148569231614214,0.6007616782879124,0.0,17.0,4,0.1007751937984496,-0.0034965034965034,0.1339285714285714,0.1483655879004716,0.0603448275862069,0.0,0.0714285714285714,0.0612244897959183,0.0301724137931034,0.0482758620689655,0.4341085271317829,0.0771945302161446,21.0,ACT,6.333333333333333,28.5,4.5,5.090909090909091,2.75,4.307692307692308,84.61538461538461,29,5.862068965517241,0,12.65483272902486,33.52421545083396,0.4952139449345031,0.6557504232312883,5
1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,00-0035594,2020,Travis Homer,sea,9,RB,REG,25,88.0,0,0.0,0.0,2.0,-9.891346386139048,0,9,10,90.0,1,0.0,0.0,2.0,92.0,4.0,3.8134183028364896,0,-64.0,0.2744759626338574,-0.0013690463903622,0.4107556114775325,0.0,23.8,9,0.029940119760479,0.000664231152441,0.0777683854606931,0.0454415645626714,0.0322696306920043,0.0357142857142857,0.0296296296296296,0.0306748466257668,0.033991958203145,0.0329585616964605,0.2694610778443114,0.0315305788937381,22.0,RES,3.52,9.77777777777778,2.7777777777777777,10.0,1.0,9.0,90.0,34,5.235294117647059,1,12.570419379703642,37.62332724094544,0.8591980339216162,0.5612363802201524,4
1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,1519,00-0035594,2021,Travis Homer,sea,12,RB,REG,21,177.0,1,0.0,0.0,7.0,9.715260278120136,0,16,20,161.0,0,0.0,0.0,48.0,128.0,8.0,-4.347545719676418,0,5.721428571428572,0.6364045045602771,0.1566841036780401,1.0642856294150436,1.0,45.8,12,0.056338028169014,0.0154192097654995,0.1002349256068911,0.0968424100659207,0.0592565329407434,0.0,0.0672268907563025,0.0575539568345323,0.0296282664703717,0.0474052263525947,0.4535211267605634,0.0598790791411518,23.0,ACT,8.428571428571429,14.75,1.75,10.0625,1.3333333333333333,8.05,80.0,37,9.135135135135137,1,12.290868397208149,31.51361632785321,1.4783485515105963,1.0489313916614476,3
1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,1520,00-0035594,2022,Travis Homer,sea,8,RB,REG,19,74.0,0,0.0,0.0,4.0,-2.4190399509097915,0,16,18,157.0,1,1.0,1.0,31.0,129.0,7.0,-5.407553273020312,0,12.068421052631578,0.5193617536605342,0.0964027528667635,0.8465245574975357,0.0,27.1,8,0.0625,0.0158730158730158,0.1408296943231441,0.1064484126984127,0.0771878072763028,0.0714285714285714,0.0686274509803921,0.0689655172413793,0.0743081893524371,0.0760359601067565,0.5451388888888888,0.0606393156621081,24.0,RES,3.8947368421052633,9.25,2.375,9.8125,2.0,8.722222222222221,88.88888888888889,35,6.6,1,12.147587261615843,35.2549135716473,1.4069703687718929,0.4402161887167347,2
1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,1521,00-0035594,2023,Travis Homer,chi,1,RB,REG,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,-5.0,0.0,0.0,-1.0551380325052822,0,0.0,0.0344827586206896,-0.0943396226415094,-0.0143135979180221,0.0,0.0,1,0.0344827586206896,-0.0943396226415094,0.0,-0.023747560182173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,ACT,,0.0,0.0,,0.0,0.0,0.0,0,,0,14.23422642712907,30.043873021125066,0.0,0.0,1
1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,1522,00-0035596,2019,Kerrith Whyte,pit,6,RB,REG,24,122.0,0,0.0,0.0,5.0,0.9165928097106376,0,1,1,9.0,0,0.0,0.0,-2.0,11.0,1.0,1.056695097126067,0,-4.5,0.0555555555555555,-0.024390243902439,0.066260162601626,0.0,13.1,6,0.0059880239520958,-0.0014947683109118,0.0211946050096339,0.0077862212794142,0.0083565459610027,0.0,0.02,0.0181818181818181,0.0041782729805013,0.0066852367688022,0.0538922155688622,0.0390819890237818,22.0,ACT,5.083333333333333,20.33333333333333,4.0,9.0,0.1666666666666666,9.0,100.0,25,5.24,0,7.616433541924749,23.37075141976665,0.0705591287413283,0.6421595660779678,5
1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,1523,00-0035628,2019,D'Ernest Johnson,cle,3,RB,REG,4,21.0,0,0.0,0.0,0.0,-2.0312660671770573,0,6,7,71.0,0,0.0,0.0,34.0,43.0,1.0,2.0601813620887697,0,2.3232758620689653,0.2230861244019139,0.1010992962552127,0.4053986939815197,0.0,9.2,3,0.0721649484536082,0.0366379310344827,0.1360759493670886,0.1375577675079985,0.0972602739726027,0.0,0.0344827586206896,0.032258064516129,0.0486301369863013,0.0778082191780822,0.7319587628865979,0.0757726819541375,23.0,ACT,5.25,7.0,1.3333333333333333,11.833333333333334,2.0,10.142857142857142,85.71428571428571,10,9.2,0,10.616983783984065,30.05961014317142,0.6005155656064071,0.1172838818851474,5
1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,1524,00-0035628,2020,D'Ernest Johnson,cle,8,RB,REG,33,166.0,0,1.0,0.0,7.0,-2.164770926094136,0,3,4,14.0,0,0.0,0.0,0.0,12.0,0.0,-0.9401284765917808,0,-0.3333333333333332,0.1360273279352226,0.0029986992972771,0.206140081410928,0.0,18.0,8,0.015625,0.0,0.0164383561643835,0.0234375,0.0073839662447257,0.0,0.0,0.0,0.0036919831223628,0.0059071729957805,0.0546875,0.0288247728333379,24.0,ACT,5.03030303030303,20.75,4.125,4.666666666666667,0.375,3.5,75.0,36,5.0,0,14.018909673070578,33.082248649314614,0.130870720850637,0.9802607437783132,4
1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,1525,00-0035628,2021,D'Ernest Johnson,cle,12,RB,REG,100,534.0,3,0.0,0.0,24.0,6.4351156105985865,0,19,25,137.0,0,1.0,0.0,6.0,138.0,7.0,0.7006596530263778,0,-6.700000000000001,0.8003414287479915,0.0143272510777465,1.21054121887641,0.0,85.10000000000001,12,0.067750677506775,0.0021171489061397,0.1267217630853994,0.1033197353850743,0.0576114381833473,0.0,0.0573770491803278,0.0503597122302158,0.0288057190916736,0.0460891505466778,0.3712737127371274,0.1131866220153959,25.0,ACT,5.34,44.5,8.333333333333334,7.2105263157894735,1.5833333333333333,5.48,76.0,119,5.638655462184874,3,12.71219841251312,27.67062699115474,1.1418300896952407,2.7471930199441545,3
1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,1526,00-0035628,2022,D'Ernest Johnson,cle,3,RB,REG,4,17.0,0,0.0,0.0,1.0,-0.0639174141688272,0,3,3,7.0,0,0.0,0.0,-1.0,8.0,0.0,-0.9645693320198916,0,2.65,0.0770308123249299,-0.0078243860030428,0.1100691482852649,0.0,2.4,3,0.029126213592233,-0.0009319664492078,0.0303030303030303,0.0429437472289832,0.0092592592592592,0.0,0.0,0.0,0.0046296296296296,0.0074074074074074,0.0679611650485436,0.0220192464524547,26.0,ACT,4.25,5.666666666666667,1.3333333333333333,2.333333333333333,1.0,2.333333333333333,100.0,7,3.4285714285714284,0,13.299111491687412,29.6027151350708,0.0601681201932333,0.0907971467303959,2
1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,00-0035628,2023,D'Ernest Johnson,jax,15,RB,REG,41,108.0,0,0.0,0.0,5.0,-13.305333968893583,0,10,12,140.0,0,0.0,0.0,10.0,136.0,6.0,9.814723854260428,0,3.6999999999999993,0.3120840069418242,0.0287668411427568,0.4882627992126661,0.0,24.8,15,0.0216998191681736,0.0022241992882562,0.0811940298507462,0.0343290881828653,0.036410923276983,0.0,0.0344827586206896,0.0309278350515463,0.0182054616384915,0.0291287386215864,0.2531645569620253,0.0273584905660377,27.0,ACT,2.6341463414634148,7.2,2.7333333333333334,14.0,0.6666666666666666,11.666666666666666,83.33333333333334,51,4.862745098039215,0,9.101944237079374,32.98750498750499,1.119304580283737,0.5972114080222191,1
1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,1528,00-0035657,2019,Damien Harris,nwe,1,RB,REG,4,12.0,0,0.0,0.0,0.0,-1.508874750288669,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120894620189401,22.0,INA,3.0,12.0,4.0,,0.0,,,4,3.0,0,9.86098576349959,33.51973990240902,0.0,0.0694843389089812,5
1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,1529,00-0035657,2020,Damien Harris,nwe,10,RB,REG,137,691.0,2,1.0,0.0,30.0,6.0742247221351136,0,5,7,52.0,0,0.0,0.0,-3.0,55.0,4.0,-9.217372103885282,0,-5.0,0.2696987307971289,-0.0320103943309383,0.3821408201640366,0.0,86.30000000000001,10,0.0259259259259259,-0.0016519823788546,0.0593311758360302,0.0375673029858051,0.0279269602577873,0.0,0.043010752688172,0.0404040404040404,0.0139634801288936,0.0223415682062298,0.1925925925925926,0.1323035010433573,23.0,RES,5.043795620437956,69.1,13.7,10.4,0.5,7.428571428571429,71.42857142857143,142,5.232394366197183,2,12.62100804085537,25.71759029774297,0.4627386489559289,3.717440987310768,4
1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,1530,00-0035657,2021,Damien Harris,nwe,15,RB,REG,202,929.0,15,2.0,2.0,55.0,3.190351245548305,0,18,21,132.0,0,0.0,0.0,-7.0,134.0,4.0,4.253627703757957,0,28.935714285714283,0.6496887225234125,-0.01704975508182,0.9625982552278448,0.0,192.1,15,0.0452586206896551,-0.0019278435692646,0.0785463071512309,0.066345656179071,0.0375426621160409,0.0,0.0258064516129032,0.0231213872832369,0.0187713310580204,0.0300341296928327,0.2844827586206896,0.1642895123705858,24.0,ACT,4.599009900990099,61.93333333333333,13.466666666666669,7.333333333333333,1.2,6.285714285714286,85.71428571428571,220,4.822727272727272,15,14.33454396906934,39.22166534314937,1.3423022621974896,6.190976916441384,3
1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,00-0035657,2022,Damien Harris,nwe,11,RB,REG,106,462.0,3,0.0,0.0,23.0,-3.716080928163137,0,17,23,97.0,0,0.0,0.0,25.0,86.0,4.0,-5.194687074952526,0,9.024358974358972,0.7545093250975604,0.0886024502288135,1.1937857028065102,0.0,73.9,11,0.0674486803519061,0.0092558311736393,0.0730671197960917,0.1085776854667707,0.0376406674427629,0.0,0.036036036036036,0.032258064516129,0.0188203337213814,0.0301125339542103,0.2844574780058651,0.1066676054354713,25.0,ACT,4.358490566037736,42.0,9.636363636363637,5.705882352941177,1.5454545454545454,4.217391304347826,73.91304347826086,123,4.544715447154472,3,9.261117978408151,27.1646636755752,0.7451844956252246,2.36127842495837,2
1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,1532,00-0035657,2023,Damien Harris,buf,6,RB,REG,23,94.0,1,0.0,0.0,9.0,2.174260497908108,0,2,2,16.0,0,0.0,0.0,0.0,16.0,0.0,0.5349582841505538,0,0.0,0.0512820512820512,0.0,0.0769230769230769,0.0,17.0,6,0.0097560975609756,0.0,0.0241327300150829,0.0146341463414634,0.0101522842639593,0.0,0.0,0.0,0.0050761421319796,0.0081218274111675,0.0780487804878048,0.0319574797322299,26.0,RES,4.086956521739131,15.666666666666666,3.8333333333333335,8.0,0.3333333333333333,8.0,100.0,25,4.4,1,14.131379258617716,40.15749796334152,0.154675004191975,0.6005197334132303,1
1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,1533,00-0035664,2019,Darrell Henderson,ram,7,RB,REG,39,147.0,0,0.0,0.0,10.0,-9.670510241383454,0,4,6,37.0,0,0.0,0.0,3.0,37.0,1.0,0.0052158480975776,0,-4.0,0.2096491228070175,0.0062467997951868,0.3188464440671572,0.0,18.4,7,0.0226415094339622,0.001547987616099,0.0363457760314341,0.0352006542438226,0.0192708333333333,0.0,0.0116279069767441,0.0105263157894736,0.0096354166666666,0.0154166666666666,0.1396226415094339,0.0354262217301913,22.0,RES,3.769230769230769,21.0,5.571428571428571,9.25,0.5714285714285714,6.166666666666667,66.66666666666666,43,4.27906976744186,0,8.238024212165096,34.92792368068792,0.2872489833708497,0.8078649494251294,5
1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,1534,00-0035664,2020,Darrell Henderson,ram,15,RB,REG,138,624.0,5,0.0,0.0,40.0,2.73733880816144,0,16,24,155.0,1,0.0,0.0,16.0,156.0,8.0,-0.7281895290419707,0,-27.78735632183908,0.7047944441684457,0.0270194628532276,1.076105290249928,0.0,113.9,15,0.0434782608695652,0.0044705224923162,0.0724907063197026,0.0687938092982008,0.0392206477732793,0.05,0.0412371134020618,0.0420560747663551,0.0446103238866396,0.0413765182186234,0.2807971014492754,0.0933404230857668,23.0,RES,4.521739130434782,41.6,9.2,9.6875,1.0666666666666669,6.458333333333333,66.66666666666666,154,5.058441558441558,6,9.227458977393171,27.49845959953884,1.061848838547215,2.8532876124347566,4
1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,00-0035664,2021,Darrell Henderson,ram,12,RB,REG,149,688.0,5,0.0,0.0,39.0,-1.379824667690324,0,29,40,176.0,3,0.0,0.0,37.0,180.0,8.0,-7.756834660989229,0,-9.525888192267502,1.0904463620187963,0.1259326898095834,1.723822425894903,0.0,134.4,12,0.0921658986175115,0.0101508916323731,0.116504854368932,0.1463695612321658,0.0514469453376205,0.1153846153846153,0.048780487804878,0.0578947368421052,0.0834157803611179,0.0642344793470195,0.4055299539170507,0.1387992253066494,24.0,ACT,4.617449664429531,57.333333333333336,12.416666666666666,6.068965517241379,2.4166666666666665,4.4,72.5,178,4.853932584269663,8,10.485841116090995,41.284993204270506,1.5653077992140478,4.2865470516165205,3
1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,00-0035664,2022,Darrell Henderson,ram,10,RB,REG,70,283.0,3,0.0,0.0,14.0,1.4412576951340257,0,17,22,102.0,0,0.0,0.0,28.0,110.0,5.0,-2.261365839134669,0,25.111405835543767,0.5890949309301001,0.1045545475831789,0.9568305797033754,0.0,56.5,10,0.0625,0.0118543607112616,0.0873015873015873,0.1032334885690093,0.0430016863406408,0.0,0.0413223140495867,0.0378787878787878,0.0215008431703204,0.0344013490725126,0.2897727272727273,0.0958054172423681,25.0,CUT,4.042857142857143,28.3,7.0,6.0,1.7,4.636363636363637,77.27272727272727,87,4.425287356321839,3,9.987284880730972,28.29688990918624,0.9286624101470388,1.7016265028578357,2
1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,1537,00-0035664,2023,Darrell Henderson,ram,4,RB,REG,46,112.0,2,0.0,0.0,5.0,-11.78632313356502,0,10,14,103.0,0,0.0,0.0,-9.0,134.0,3.0,-0.922394146959106,0,4.383333333333333,0.4832774584929757,-0.0251267083857565,0.707327491869434,0.0,33.5,4,0.1166666666666666,-0.0101351351351351,0.324455205811138,0.1668918918918918,0.1364238410596026,0.0,0.0967741935483871,0.088235294117647,0.0682119205298013,0.1091390728476821,0.8583333333333333,0.1716653512233622,26.0,CUT,2.4347826086956523,28.0,11.5,10.3,2.5,7.357142857142857,71.42857142857143,56,3.8392857142857135,2,12.524733546344551,37.2886957327036,0.9452955108216764,0.6859511771103128,1
1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,1538,00-0035685,2019,David Montgomery,chi,16,RB,REG,242,889.0,6,2.0,2.0,50.0,-41.120381760467446,0,25,35,185.0,1,0.0,0.0,94.0,156.0,7.0,-2.102560233250121,0,23.200379737221844,1.071698162641619,0.3343621328754181,1.8416007369752208,0.0,145.4,16,0.0603448275862069,0.0207139709122961,0.1014304291287386,0.1070884181091472,0.0517772180240694,0.05,0.0393258426966292,0.0404040404040404,0.0508886090120347,0.0514217744192555,0.3189655172413793,0.1373064092440089,22.0,ACT,3.673553719008265,55.5625,15.125,7.4,1.5625,5.285714285714286,71.42857142857143,267,4.022471910112359,7,7.717826372602181,25.57483525827036,1.4376616599149246,4.7058625824714255,5
1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,00-0035685,2020,David Montgomery,chi,15,RB,REG,247,1070.0,8,0.0,0.0,59.0,-10.065329802248172,1,54,68,438.0,2,1.0,1.0,64.0,396.0,25.0,3.4862207682843507,0,50.522566030460766,1.7903765813124706,0.1999327021578359,2.825517763479191,0.0,210.8,15,0.1166380789022298,0.0137960767406768,0.2388419782870929,0.1859939797458862,0.1152328334648776,0.0769230769230769,0.1196172248803827,0.1148936170212766,0.0960779551939773,0.1075708821565175,0.7512864493996569,0.1923384226506094,23.0,ACT,4.331983805668016,71.33333333333333,16.466666666666665,8.11111111111111,3.6,6.441176470588236,79.41176470588235,301,5.009966777408638,10,9.25154697920844,30.21947324756865,3.621376000666229,6.010416070281136,4
1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,1540,00-0035685,2021,David Montgomery,chi,13,RB,REG,225,849.0,7,2.0,1.0,55.0,-21.6045883598607,0,42,51,301.0,0,0.0,0.0,45.0,273.0,18.0,5.274761422659272,0,11.867619047619048,1.5726456478236837,0.1908719545917512,2.4925788399497515,0.0,153.0,13,0.1172413793103448,0.0129421915444348,0.203579418344519,0.1862158222010651,0.1009051290646999,0.0,0.1276595744680851,0.1168831168831168,0.0504525645323499,0.0807241032517599,0.6919540229885057,0.1947623898843411,24.0,ACT,3.773333333333333,65.3076923076923,17.307692307692307,7.166666666666667,3.230769230769231,5.901960784313726,82.35294117647058,267,4.307116104868914,7,9.862557762026968,24.482553384455287,2.297863601097924,4.149311962319572,3
