,player_id,season,player_display_name,team,GP,position,age,season_type,carries,rushing_yards,rushing_tds,rushing_fumbles_lost,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_2pt_conversions,special_teams_tds,rrtd,fantasy_points,oline,qb,rb,wrte,dst
3135,00-0035640,2019,DK Metcalf,sea,16,WR,21.0,REG,2,11.0,0,0.0,0.0,0,58,100,900.0,7,3.0,1293.0,276.0,39.0,1,0.0,7,129.1,48.29818881791932,11.778778401644365,12.65483272902486,33.52421545083396,96.1994641107008
3136,00-0035640,2020,DK Metcalf,sea,16,WR,22.0,REG,0,0.0,0,0.0,0.0,0,83,129,1303.0,10,0.0,1768.0,363.0,63.0,0,0.0,10,190.3,52.84396124090781,13.21900686844029,12.570419379703642,37.62332724094544,103.31821021403309
3137,00-0035640,2021,DK Metcalf,sea,17,WR,23.0,REG,1,6.0,0,0.0,0.0,0,75,129,967.0,12,0.0,1636.0,328.0,48.0,0,0.0,12,169.3,45.73069700651717,11.072351682759235,12.290868397208149,31.51361632785321,107.41523864863876
3138,00-0035640,2022,DK Metcalf,sea,17,WR,24.0,REG,0,0.0,0,0.0,0.0,0,90,141,1048.0,6,2.0,1581.0,216.0,47.0,0,0.0,6,136.8,49.82446863203043,12.386861525173376,12.147587261615843,35.2549135716473,93.8507459109078
3139,00-0035640,2023,DK Metcalf,sea,16,WR,25.0,REG,0,0.0,0,0.0,0.0,0,66,119,1114.0,8,0.0,1529.0,367.0,52.0,0,0.0,8,159.4,46.41654641654642,12.003780943671655,9.531467454964725,34.16460730121933,84.4686932383443
3140,00-0035644,2019,Noah Fant,den,16,TE,21.0,REG,3,-12.0,0,0.0,0.0,0,40,66,562.0,3,1.0,503.0,330.0,23.0,0,0.0,3,71.0,37.33193338583136,9.238036138751246,9.267411837031302,26.292872087215084,111.1445597279096
3141,00-0035644,2020,Noah Fant,den,14,TE,22.0,REG,0,0.0,0,0.0,0.0,0,62,93,673.0,3,0.0,626.0,377.0,34.0,1,0.0,3,87.3,35.16076798519546,8.639981587581536,8.962223168459424,24.590716826193603,97.41991518159126
3142,00-0035644,2021,Noah Fant,den,16,TE,23.0,REG,0,0.0,0,0.0,0.0,0,68,90,670.0,4,0.0,550.0,309.0,29.0,0,0.0,4,91.0,43.30056334916602,10.614350296955292,11.13625179994042,30.21007392210352,117.98187821083576
3143,00-0035644,2022,Noah Fant,sea,17,TE,24.0,REG,0,0.0,0,0.0,0.0,0,50,63,486.0,4,0.0,406.0,221.0,24.0,0,0.0,4,72.60000000000001,49.82446863203043,12.386861525173376,12.147587261615843,35.2549135716473,93.8507459109078
3144,00-0035644,2023,Noah Fant,sea,14,TE,25.0,REG,0,0.0,0,0.0,0.0,0,32,43,414.0,0,0.0,298.0,177.0,16.0,0,0.0,0,41.400000000000006,46.41654641654642,12.003780943671655,9.531467454964725,34.16460730121933,84.4686932383443
3145,00-0035645,2019,Gunner Olszewski,nwe,2,WR,22.0,REG,0,0.0,0,0.0,0.0,0,2,4,34.0,0,0.0,24.0,16.0,1.0,0,0.0,0,3.4000000000000004,45.96494298130487,11.777205911657225,9.86098576349959,33.51973990240902,174.0218996062992
3146,00-0035645,2020,Gunner Olszewski,nwe,6,WR,23.0,REG,5,23.0,0,0.0,1.0,0,5,5,62.0,1,0.0,27.0,35.0,3.0,0,1.0,1,20.5,39.47875703600895,9.035910104612396,12.62100804085537,25.71759029774297,102.38758911497492
3147,00-0035645,2021,Gunner Olszewski,nwe,4,WR,24.0,REG,1,9.0,0,0.0,0.0,0,2,3,31.0,0,0.0,29.0,14.0,2.0,0,0.0,0,4.0,56.11399536065392,13.780585120565997,14.33454396906934,39.22166534314937,128.00387639366102
3148,00-0035645,2022,Gunner Olszewski,pit,10,WR,25.0,REG,8,39.0,0,0.0,3.0,0,5,7,53.0,0,0.0,57.0,13.0,1.0,0,0.0,0,9.2,39.48354118009959,9.55005262656057,10.649277775501934,27.180919014057004,99.88659372619408
3149,00-0035645,2023,Gunner Olszewski,nyg,2,WR,26.0,REG,0,0.0,0,0.0,0.0,0,1,1,0.0,0,1.0,-1.0,0.0,0.0,0,1.0,0,4.0,29.1005291005291,6.953972940527563,8.174585149375067,19.79207683073229,96.08075247488318
3150,00-0035659,2019,Terry McLaurin,was,14,WR,23.0,REG,0,0.0,0,0.0,0.0,0,58,93,919.0,7,0.0,1304.0,217.0,43.0,0,0.0,7,133.9,34.9986875492169,8.581026057662495,8.994478683435315,24.422920317962483,79.66242845563423
3151,00-0035659,2020,Terry McLaurin,was,15,WR,24.0,REG,2,30.0,0,0.0,2.0,0,87,134,1118.0,4,1.0,1300.0,478.0,51.0,0,0.0,4,136.8,35.777623563883104,9.056120954772895,8.101913835225513,25.77511348666132,127.25184879897289
3152,00-0035659,2021,Terry McLaurin,was,17,WR,25.0,REG,1,12.0,0,0.0,1.0,0,77,130,1053.0,5,0.0,1697.0,317.0,47.0,0,0.0,5,136.5,39.76582348392798,9.643542121443671,10.628441559776372,27.44700449949353,86.20927919106552
3153,00-0035659,2022,Terry McLaurin,was,17,WR,26.0,REG,7,29.0,0,0.0,2.0,0,77,120,1191.0,5,0.0,1549.0,382.0,56.0,0,0.0,5,152.0,36.42826716021093,8.786410718511263,9.920033213363654,25.00747666037821,113.8026698030282
3154,00-0035659,2023,Terry McLaurin,was,17,WR,27.0,REG,0,0.0,0,0.0,0.0,0,79,132,1002.0,4,0.0,1514.0,350.0,47.0,0,0.0,4,124.2,40.40404040404041,10.36178209772342,8.631840416681493,29.49122597044358,70.12690792073629
3155,00-0035660,2020,Kahale Warring,htx,4,TE,23.0,REG,0,0.0,0,0.0,0.0,0,3,7,35.0,0,0.0,58.0,8.0,2.0,0,0.0,0,3.5,48.1147351376359,12.83234722812409,8.38250051853197,36.522834418507024,79.94086660205198
3156,00-0035662,2019,Marquise Brown,rav,14,WR,22.0,REG,0,0.0,0,0.0,0.0,0,46,71,584.0,7,0.0,782.0,226.0,24.0,0,0.0,7,100.4,68.83075218012657,15.021163352511294,24.82319741418538,42.75254184945522,117.74394371414574
3157,00-0035662,2020,Marquise Brown,rav,16,WR,23.0,REG,1,1.0,0,0.0,0.0,0,58,100,769.0,8,0.0,1291.0,274.0,35.0,0,0.0,8,125.0,52.63834271467859,11.26159743564324,19.852174966678785,32.0522388552923,125.43222876909104
3158,00-0035662,2021,Marquise Brown,rav,16,WR,24.0,REG,1,5.0,0,0.0,1.0,0,91,146,1008.0,6,1.0,1622.0,388.0,41.0,0,0.0,6,135.3,43.5214845907434,10.470782616928744,11.953540674550766,29.801458217412574,105.33837914592245
3159,00-0035662,2022,Marquise Brown,crd,12,WR,25.0,REG,1,1.0,0,0.0,0.0,0,67,107,709.0,3,0.0,1205.0,236.0,33.0,0,0.0,3,89.0,38.778477944740665,9.648578870430956,9.424254801262054,27.4613398619958,82.25586316047277
3160,00-0035662,2023,Marquise Brown,crd,13,WR,26.0,REG,2,23.0,0,0.0,1.0,0,51,101,574.0,4,0.0,1186.0,164.0,32.0,0,0.0,4,83.7,44.01154401154402,10.226500800470667,13.48115742742717,29.10619458595498,71.786433788545
3161,00-0035671,2019,Jace Sternberger,gnb,1,TE,23.0,REG,0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,13.0,0.0,0.0,0,0.0,0,0.0,49.23148715256511,12.394607936586544,11.406215596206808,35.276961050284775,108.29806131201876
3162,00-0035671,2020,Jace Sternberger,gnb,8,TE,24.0,REG,0,0.0,0,0.0,0.0,0,12,15,114.0,1,0.0,103.0,66.0,6.0,0,0.0,1,17.4,63.330506078597686,15.761098644514725,15.37699712310674,44.85851152669575,101.46574929757352
3163,00-0035676,2019,A.J. Brown,oti,16,WR,22.0,REG,3,60.0,1,0.0,2.0,0,52,84,1051.0,8,0.0,1107.0,465.0,39.0,0,0.0,9,165.1,47.1315658996121,11.356746282081469,12.878085686913494,32.323047110539555,108.8603455128402
3164,00-0035676,2020,A.J. Brown,oti,14,WR,23.0,REG,0,0.0,0,0.0,0.0,0,70,106,1075.0,11,1.0,1150.0,432.0,55.0,0,1.0,11,177.5,59.0125170277842,13.769134365322026,17.856811335948642,39.18907473207038,81.46098571890596
3165,00-0035676,2021,A.J. Brown,oti,13,WR,24.0,REG,2,10.0,0,0.0,1.0,0,63,105,869.0,5,0.0,1218.0,235.0,45.0,0,0.0,5,117.9,47.71898818071357,11.232973702704095,14.059040806455918,31.97077130769627,106.37108604405483
3166,00-0035676,2022,A.J. Brown,phi,17,WR,25.0,REG,0,0.0,0,0.0,0.0,0,88,145,1496.0,11,2.0,1750.0,552.0,59.0,0,0.0,11,211.6,58.75526961324344,14.196802824049692,15.903235751085631,40.406284960756814,107.98572106864516
3167,00-0035676,2023,A.J. Brown,phi,17,WR,26.0,REG,0,0.0,0,0.0,0.0,0,106,158,1456.0,7,2.0,1853.0,473.0,70.0,0,0.0,7,183.6,56.03655603655604,13.704150987019514,14.535594216869116,39.00412203997861,77.75518090045404
3168,00-0035689,2019,Dawson Knox,buf,15,TE,22.0,REG,1,9.0,0,0.0,1.0,0,28,50,388.0,2,0.0,455.0,144.0,15.0,0,0.0,2,51.7,38.0319071368157,9.122843384827044,10.550429391767134,25.965015787584665,141.37127969752405
3169,00-0035689,2020,Dawson Knox,buf,11,TE,23.0,REG,0,0.0,0,0.0,0.0,0,24,44,288.0,3,2.0,360.0,160.0,14.0,0,0.0,3,42.8,57.57318734417972,15.061576189609378,11.158685622210362,42.86756300119592,99.64746417999436
3170,00-0035689,2021,Dawson Knox,buf,15,TE,24.0,REG,0,0.0,0,0.0,0.0,0,49,71,587.0,9,0.0,524.0,277.0,31.0,0,0.0,9,114.7,56.55583784380868,14.075954956702311,13.72871711756152,40.06233333830659,131.40227537071806
3171,00-0035689,2022,Dawson Knox,buf,15,TE,25.0,REG,0,0.0,0,0.0,0.0,0,48,65,517.0,6,0.0,507.0,193.0,25.0,0,0.0,6,87.7,59.22531177014938,14.623054771496909,14.827855772268082,41.61946358041428,114.40559622770994
3172,00-0035689,2023,Dawson Knox,buf,10,TE,26.0,REG,0,0.0,0,0.0,0.0,0,22,36,186.0,2,0.0,253.0,96.0,13.0,1,0.0,2,32.6,56.998556998557,14.109391176309185,14.131379258617716,40.15749796334152,112.12334233456484
3173,00-0035703,2019,Miles Boykin,rav,12,WR,22.0,REG,0,0.0,0,0.0,0.0,0,13,22,198.0,3,0.0,378.0,12.0,10.0,0,0.0,3,37.8,68.83075218012657,15.021163352511294,24.82319741418538,42.75254184945522,117.74394371414574
3174,00-0035703,2020,Miles Boykin,rav,13,WR,23.0,REG,0,0.0,0,0.0,0.0,0,19,33,266.0,4,0.0,383.0,80.0,14.0,0,0.0,4,50.6,52.63834271467859,11.26159743564324,19.852174966678785,32.0522388552923,125.43222876909104
3175,00-0035703,2021,Miles Boykin,rav,1,WR,24.0,REG,0,0.0,0,0.0,0.0,0,1,1,6.0,0,0.0,6.0,0.0,0.0,0,0.0,0,0.6000000000000001,43.5214845907434,10.470782616928744,11.953540674550766,29.801458217412574,105.33837914592245
3176,00-0035703,2022,Miles Boykin,pit,3,WR,25.0,REG,0,0.0,0,0.0,0.0,0,2,3,11.0,0,0.0,46.0,0.0,1.0,0,0.0,0,1.1,39.48354118009959,9.55005262656057,10.649277775501934,27.180919014057004,99.88659372619408
3177,00-0035703,2023,Miles Boykin,pit,4,WR,26.0,REG,0,0.0,0,0.0,0.0,0,3,4,17.0,0,0.0,19.0,2.0,0.0,0,0.0,0,1.7000000000000002,35.834535834535835,8.597336479029886,9.934764235943437,24.46934228646968,111.52216678362193
3178,00-0035719,2019,Deebo Samuel,sfo,15,WR,23.0,REG,14,159.0,3,0.0,5.0,0,57,81,802.0,3,1.0,598.0,473.0,32.0,1,0.0,6,132.1,56.93119841339283,13.769705822397128,15.357031086851665,39.190701186822594,117.74394371414574
3179,00-0035719,2020,Deebo Samuel,sfo,7,WR,24.0,REG,8,26.0,0,0.0,1.0,0,33,44,391.0,1,0.0,97.0,398.0,19.0,0,0.0,1,47.7,42.15179787698871,10.6570234792854,9.59360560898106,30.331528364119983,112.1333122129697
3180,00-0035719,2021,Deebo Samuel,sfo,16,WR,25.0,REG,59,365.0,8,0.0,21.0,0,77,121,1405.0,6,2.0,1029.0,780.0,51.0,0,0.0,14,261.96000000000004,50.59096432121948,12.601575773698064,12.241558055855435,35.866023355909874,105.33837914592245
3181,00-0035719,2022,Deebo Samuel,sfo,13,WR,26.0,REG,42,232.0,3,2.0,8.0,0,56,94,632.0,2,0.0,396.0,493.0,25.0,0,0.0,5,112.4,54.5248902010899,13.171410959256002,14.770595321092497,37.48786196095939,128.8689013057501
3182,00-0035719,2023,Deebo Samuel,sfo,15,WR,27.0,REG,37,225.0,5,0.0,13.0,0,60,89,892.0,7,0.0,586.0,527.0,34.0,0,0.0,12,183.7,64.93506493506493,16.010709216083498,16.342427090987556,45.56894161500688,109.74221062764413
3183,00-0035771,2021,Mitchell Wilcox,cin,1,TE,24.0,REG,0,0.0,0,0.0,0.0,0,3,5,16.0,0,0.0,19.0,8.0,0.0,0,0.0,0,1.6,52.3583342538385,13.58228408986486,10.59044691281828,38.65727010192306,109.00372732371328
3184,00-0035771,2022,Mitchell Wilcox,cin,9,TE,25.0,REG,0,0.0,0,0.0,0.0,0,17,18,139.0,1,0.0,81.0,74.0,6.0,0,0.0,1,19.9,55.464974514901805,14.579281564396087,10.483809554820288,41.49487829866578,108.55102610052263
3185,00-0035771,2023,Mitchell Wilcox,cin,9,TE,26.0,REG,0,0.0,0,0.0,0.0,0,9,12,56.0,0,0.0,12.0,48.0,2.0,0,0.0,0,5.6,44.973544973544975,11.682047226126905,9.03730309853512,33.24890364359195,93.55828349753472
3186,00-0035823,2020,Ben Ellefson,jax,3,TE,23.0,REG,0,0.0,0,0.0,0.0,0,1,4,10.0,0,0.0,45.0,3.0,1.0,1,0.0,0,3.0,35.16076798519546,9.0713229757583,7.303217829318029,25.818380777158232,81.07922549975056
3187,00-0035823,2021,Ben Ellefson,min,1,TE,24.0,REG,0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,7.0,0.0,0.0,0,0.0,0,0.0,45.95161824809455,11.669497780083049,10.25925812816329,33.21318598946713,97.4497129540424
3188,00-0035823,2022,Ben Ellefson,min,2,TE,25.0,REG,0,0.0,0,0.0,0.0,0,3,3,26.0,0,0.0,15.0,11.0,2.0,0,0.0,0,2.6000000000000005,47.94430000440665,12.554478700939711,9.24670346321216,35.7319778411361,91.91339981470868
3189,00-0035844,2021,Kirk Merritt,mia,1,WR,24.0,REG,0,0.0,0,0.0,0.0,0,1,3,13.0,0,0.0,56.0,6.0,1.0,0,0.0,0,1.3,35.5683198939578,9.11488670910002,7.624727299287749,25.942369864361595,107.94172004190057
3190,00-0035848,2020,DeMichael Harris,clt,6,WR,22.0,REG,6,46.0,0,0.0,3.0,0,10,10,79.0,0,0.0,16.0,63.0,3.0,0,0.0,0,12.5,48.52597219009433,12.169622532947995,11.42492611677475,34.63661797839045,109.59939430021808
3191,00-0035864,2020,Kendall Hinton,den,1,WR,23.0,REG,2,7.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,-2.78,35.16076798519546,8.639981587581536,8.962223168459424,24.590716826193603,97.41991518159126
3192,00-0035864,2021,Kendall Hinton,den,10,WR,24.0,REG,0,0.0,0,0.0,0.0,0,15,23,175.0,1,0.0,185.0,57.0,10.0,0,0.0,1,23.540000000000003,43.30056334916602,10.614350296955292,11.13625179994042,30.21007392210352,117.98187821083576
3193,00-0035864,2022,Kendall Hinton,den,11,WR,25.0,REG,2,13.0,0,0.0,1.0,0,24,33,311.0,0,0.0,303.0,139.0,14.0,0,0.0,0,32.400000000000006,33.84303529722822,8.360983110651881,8.454015008012783,23.7966442380092,111.43091353475934
3194,00-0035869,2020,Austin Mack,nyg,5,WR,23.0,REG,0,0.0,0,0.0,0.0,0,7,11,91.0,0,0.0,91.0,37.0,5.0,0,0.0,0,9.1,32.89896419667412,8.013650397928458,8.657024736284116,22.808081901796378,104.25786112158735
3195,00-0035876,2022,Andre Baccellia,crd,5,WR,25.0,REG,0,0.0,0,0.0,0.0,0,7,10,45.0,0,0.0,91.0,11.0,4.0,0,0.0,0,4.5,38.778477944740665,9.648578870430956,9.424254801262054,27.4613398619958,82.25586316047277
3196,00-0035883,2021,Maurice Ffrench,sdg,1,WR,23.0,REG,1,3.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.3,58.54412901800507,15.263269995272116,11.54807022440565,43.44161460192833,82.42067497007918
3197,00-0035891,2021,Cody White,pit,3,WR,22.0,REG,0,0.0,0,0.0,0.0,0,5,6,33.0,0,0.0,38.0,14.0,3.0,0,0.0,0,3.3000000000000003,37.5566110681542,9.66036535817205,7.912681904200234,27.49488601941276,102.30551606144304
3198,00-0035891,2022,Cody White,pit,1,WR,23.0,REG,0,0.0,0,0.0,0.0,0,1,1,2.0,0,0.0,0.0,2.0,0.0,0,0.0,0,0.2,39.48354118009959,9.55005262656057,10.649277775501934,27.180919014057004,99.88659372619408
3199,00-0035934,2023,Trishton Jackson,min,2,WR,25.0,REG,0,0.0,0,0.0,0.0,0,2,4,9.0,0,0.0,16.0,7.0,0.0,1,0.0,0,2.9000000000000004,44.49254449254449,11.713471463133171,8.339240071310437,33.338341856609794,98.665838683816
3200,00-0035956,2021,Giovanni Ricci,car,2,TE,24.0,REG,0,0.0,0,0.0,0.0,0,0,2,0.0,0,0.0,23.0,0.0,0.0,0,0.0,0,0.0,33.35910747818402,8.164519162670855,8.628932194317544,23.237477616832432,103.81002078671855
3201,00-0035956,2022,Giovanni Ricci,car,6,TE,25.0,REG,0,0.0,0,0.0,0.0,0,8,9,100.0,0,0.0,55.0,52.0,3.0,0,0.0,0,10.0,41.363709807723374,9.647987068955343,12.528809196362891,27.459655503949826,101.45325657361512
3202,00-0035956,2023,Giovanni Ricci,car,1,TE,26.0,REG,0,0.0,0,0.0,0.0,0,1,1,2.0,0,0.0,-1.0,3.0,0.0,0,0.0,0,0.2,28.619528619528623,6.846772271162516,8.009694838963132,19.4869672333087,89.64135980250366
3203,00-0036005,2020,Noah Togiai,clt,1,TE,23.0,REG,0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,3.0,0.0,0.0,0,0.0,0,0.0,48.52597219009433,12.169622532947995,11.42492611677475,34.63661797839045,109.59939430021808
3204,00-0036005,2022,Noah Togiai,phi,1,TE,25.0,REG,0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,4.0,0.0,0.0,0,0.0,0,0.0,58.75526961324344,14.196802824049692,15.903235751085631,40.406284960756814,107.98572106864516
3205,00-0036008,2020,Hunter Bryant,det,2,TE,22.0,REG,0,0.0,0,0.0,0.0,0,1,3,44.0,0,0.0,67.0,12.0,1.0,0,0.0,0,4.4,45.23607577042692,11.868525687267832,8.635115204251425,33.779650032993054,69.7630938670574
3206,00-0036032,2021,Sean McKeon,dal,4,TE,23.0,REG,0,0.0,0,0.0,0.0,0,4,6,27.0,1,0.0,27.0,10.0,2.0,0,0.0,1,8.7,54.3466254280349,13.868442430587594,11.875787319074222,39.47172076398007,119.17149824834216
3207,00-0036032,2022,Sean McKeon,dal,2,TE,24.0,REG,0,0.0,0,0.0,0.0,0,2,3,11.0,0,0.0,1.0,7.0,1.0,0,0.0,0,1.1,54.28986912263694,13.102788347525756,14.752503148988342,37.29255145065023,115.62394235350752
3208,00-0036032,2023,Sean McKeon,dal,2,TE,25.0,REG,0,0.0,0,0.0,0.0,0,0,2,0.0,0,0.0,13.0,0.0,0.0,0,0.0,0,0.0,64.21356421356421,16.413930892955747,13.925773621831878,46.71657254148943,107.42141939266172
3209,00-0036040,2020,Juwan Johnson,nor,5,TE,23.0,REG,0,0.0,0,0.0,0.0,0,4,10,39.0,0,0.0,73.0,20.0,3.0,0,0.0,0,3.9,54.900146503199935,13.298796116762365,14.73095997013854,37.85041971693903,113.68857648909754
3210,00-0036040,2021,Juwan Johnson,nor,12,TE,24.0,REG,0,0.0,0,0.0,0.0,0,13,22,159.0,4,0.0,240.0,42.0,12.0,0,0.0,4,39.9,40.87042969181486,9.835638991647516,11.215134893072005,27.99374174545832,123.47111032505455
3211,00-0036040,2022,Juwan Johnson,nor,16,TE,25.0,REG,0,0.0,0,0.0,0.0,0,42,65,508.0,7,0.0,600.0,166.0,25.0,0,0.0,7,92.8,40.65864657236446,10.050727260038265,10.133732578997876,28.60591604780121,110.26804076230243
3212,00-0036040,2023,Juwan Johnson,nor,13,TE,26.0,REG,0,0.0,0,0.0,0.0,0,37,59,368.0,4,0.0,444.0,145.0,23.0,0,0.0,4,60.8,46.657046657046656,11.926520007469064,10.117225190498043,33.94471079048888,116.4491290442091
3213,00-0036059,2022,Tyler Mabry,sea,1,TE,25.0,REG,0,0.0,0,0.0,0.0,0,1,1,7.0,1,0.0,6.0,1.0,1.0,0,0.0,1,6.7,49.82446863203043,12.386861525173376,12.147587261615843,35.2549135716473,93.8507459109078
3214,00-0036080,2021,Easop Winston,nor,1,WR,24.0,REG,0,0.0,0,0.0,0.0,0,1,1,5.0,0,0.0,-4.0,9.0,0.0,0,0.0,0,0.5,40.87042969181486,9.835638991647516,11.215134893072005,27.99374174545832,123.47111032505455
3215,00-0036100,2020,Isaiah Zuber,nwe,4,WR,23.0,REG,2,21.0,0,0.0,2.0,0,2,2,29.0,0,0.0,-1.0,30.0,1.0,0,0.0,0,5.0,39.47875703600895,9.035910104612396,12.62100804085537,25.71759029774297,102.38758911497492
3216,00-0036110,2020,Ja'Marcus Bradley,cle,1,WR,23.0,REG,0,0.0,0,0.0,0.0,0,5,11,60.0,0,0.0,126.0,11.0,2.0,0,0.0,0,6.0,48.937209242552754,11.623492768678108,14.018909673070578,33.082248649314614,89.77163069988555
3217,00-0036110,2021,Ja'Marcus Bradley,cle,2,WR,24.0,REG,0,0.0,0,0.0,0.0,0,4,4,64.0,0,0.0,48.0,16.0,2.0,0,0.0,0,6.4,41.75411465812438,9.722112186081397,12.71219841251312,27.67062699115474,100.82381260389296
3218,00-0036133,2020,James Proche,rav,3,WR,23.0,REG,0,0.0,0,0.0,0.0,0,1,3,14.0,0,0.0,12.0,8.0,1.0,0,0.0,0,1.4,52.63834271467859,11.26159743564324,19.852174966678785,32.0522388552923,125.43222876909104
3219,00-0036133,2021,James Proche,rav,7,WR,24.0,REG,0,0.0,0,0.0,0.0,0,16,20,202.0,0,0.0,192.0,55.0,10.0,0,0.0,0,20.200000000000003,43.5214845907434,10.470782616928744,11.953540674550766,29.801458217412574,105.33837914592245
3220,00-0036133,2022,James Proche,rav,7,WR,25.0,REG,0,0.0,0,0.0,0.0,0,8,17,62.0,0,0.0,155.0,16.0,3.0,0,0.0,0,4.200000000000001,44.654004906065005,10.020197785587994,15.0455836350165,28.51902446667352,107.4238344022328
3221,00-0036133,2023,James Proche,cle,2,WR,26.0,REG,0,0.0,0,0.0,0.0,0,0,5,0.0,0,0.0,86.0,0.0,0.0,0,0.0,0,0.0,40.64454064454064,10.017628208871642,10.244109508557846,28.511711056019287,127.96084050876996
3222,00-0036142,2020,Isaiah Wright,was,11,WR,23.0,REG,3,16.0,0,0.0,0.0,0,27,35,197.0,0,0.0,136.0,143.0,10.0,0,0.0,0,21.3,35.777623563883104,9.056120954772895,8.101913835225513,25.77511348666132,127.25184879897289
3223,00-0036145,2020,Lawrence Cager,nyj,2,TE,23.0,REG,0,0.0,0,0.0,0.0,0,2,6,35.0,0,0.0,84.0,14.0,2.0,0,0.0,0,3.5,27.964119567173004,6.7755004937888925,7.497326196804168,19.28411679001454,88.9540292594336
3224,00-0036145,2022,Lawrence Cager,nyg,6,TE,25.0,REG,0,0.0,0,0.0,0.0,0,13,19,118.0,1,0.0,110.0,78.0,8.0,0,0.0,1,17.8,45.82911029832988,10.525543821150809,14.512071507415838,29.957317029429216,96.82459677419357
3225,00-0036145,2023,Lawrence Cager,nyg,3,TE,26.0,REG,0,0.0,0,0.0,0.0,0,4,5,36.0,1,0.0,21.0,27.0,2.0,0,0.0,1,9.6,29.1005291005291,6.953972940527563,8.174585149375067,19.79207683073229,96.08075247488318
3226,00-0036165,2022,Isaiah Hodgins,nyg,9,WR,23.0,REG,0,0.0,0,0.0,0.0,0,37,48,392.0,4,1.0,435.0,88.0,24.0,1,0.0,4,63.2,45.82911029832988,10.525543821150809,14.512071507415838,29.957317029429216,96.82459677419357
3227,00-0036165,2023,Isaiah Hodgins,nyg,14,WR,24.0,REG,0,0.0,0,0.0,0.0,0,21,33,230.0,3,1.0,269.0,75.0,12.0,0,0.0,3,39.0,29.1005291005291,6.953972940527563,8.174585149375067,19.79207683073229,96.08075247488318
3228,00-0036173,2021,Tommy Hudson,oti,4,TE,24.0,REG,0,0.0,0,0.0,0.0,0,3,6,31.0,0,0.0,30.0,24.0,2.0,0,0.0,0,3.1000000000000005,47.71898818071357,11.232973702704095,14.059040806455918,31.97077130769627,106.37108604405483
3229,00-0036176,2022,Mason Kinsey,oti,1,WR,24.0,REG,0,0.0,0,0.0,0.0,0,1,1,3.0,0,0.0,3.0,0.0,0.0,0,0.0,0,0.3,35.95822500330498,8.401257613793362,10.83734072014536,23.91127167002726,104.66372585446516
3230,00-0036176,2023,Mason Kinsey,oti,1,WR,25.0,REG,0,0.0,0,0.0,0.0,0,1,1,6.0,0,0.0,-2.0,8.0,0.0,0,0.0,0,0.6000000000000001,39.44203944203944,9.556630775438023,10.57417511722417,27.19964143778514,95.06451646501492
3231,00-0036182,2020,Nick Westbrook-Ikhine,oti,8,WR,23.0,REG,0,0.0,0,0.0,0.0,0,3,8,33.0,0,0.0,82.0,5.0,3.0,1,0.0,0,5.300000000000001,59.0125170277842,13.769134365322026,17.856811335948642,39.18907473207038,81.46098571890596
3232,00-0036182,2021,Nick Westbrook-Ikhine,oti,15,WR,24.0,REG,0,0.0,0,0.0,0.0,0,38,57,476.0,4,1.0,597.0,144.0,23.0,0,0.0,4,69.6,47.71898818071357,11.232973702704095,14.059040806455918,31.97077130769627,106.37108604405483
3233,00-0036182,2022,Nick Westbrook-Ikhine,oti,15,WR,25.0,REG,0,0.0,0,0.0,0.0,0,25,50,397.0,3,0.0,662.0,107.0,18.0,0,0.0,3,57.7,35.95822500330498,8.401257613793362,10.83734072014536,23.91127167002726,104.66372585446516
3234,00-0036182,2023,Nick Westbrook-Ikhine,oti,13,WR,26.0,REG,0,0.0,0,0.0,0.0,0,28,45,370.0,3,0.0,552.0,107.0,18.0,1,0.0,3,57.00000000000001,39.44203944203944,9.556630775438023,10.57417511722417,27.19964143778514,95.06451646501492
3235,00-0036183,2021,Kristian Wilkerson,nwe,1,WR,24.0,REG,0,0.0,0,0.0,0.0,0,4,8,42.0,2,0.0,132.0,5.0,2.0,0,0.0,2,16.2,56.11399536065392,13.780585120565997,14.33454396906934,39.22166534314937,128.00387639366102
3236,00-0036194,2020,Devin Asiasi,nwe,4,TE,23.0,REG,0,0.0,0,0.0,0.0,0,2,7,39.0,1,0.0,67.0,6.0,2.0,0,0.0,1,9.9,39.47875703600895,9.035910104612396,12.62100804085537,25.71759029774297,102.38758911497492
3237,00-0036194,2022,Devin Asiasi,cin,3,TE,25.0,REG,0,0.0,0,0.0,0.0,0,2,4,5.0,0,0.0,59.0,0.0,0.0,0,0.0,0,0.5,55.464974514901805,14.579281564396087,10.483809554820288,41.49487829866578,108.55102610052263
